source_file,method,avg_value,std_value,n_valid,units,avg_baseline,std_baseline,n_valid_baseline,delta_avg,delta_std,delta_n_valid
PEGDA01TPO000SiNP_Sam01_S1_P__GrID047_LOC_RC010020-5.00x5.00-Modulus_Backward-251030-CRO_e815be7f.tiff,raw_three_sigma,46530192.270650886,15763904.177064238,253242,kPa,46978781.06653298,24270910.079939727,253421,-448588.7958820909,-8507005.902875489,-179
PEGDA01TPO000SiNP_Sam01_S1_P__GrID048_LOC_RC010021-5.00x5.00-Modulus_Backward-251030-CRO_d7300cdb.tiff,gwy_ops_py_stats,57678188.4690244,25354588.478581145,253822,kPa,57732967.52501184,26725840.437856298,253822,-54779.05598744005,-1371251.9592751525,0
PEGDA01TPO000SiNP_Sam01_S1_P__GrID048_LOC_RC010021-5.00x5.00-Modulus_Backward-251030-CRO_d7300cdb.tiff,raw_chauvenet,56888752.10702724,18357485.663063817,253198,kPa,57732967.52501184,26725840.437856298,253822,-844215.4179845974,-8368354.774792481,-624
PEGDA01TPO000SiNP_Sam01_S1_P__GrID048_LOC_RC010021-5.00x5.00-Modulus_Backward-251030-CRO_d7300cdb.tiff,raw_minmax,57678188.4690244,25354588.478581145,253822,kPa,57732967.52501184,26725840.437856298,253822,-54779.05598744005,-1371251.9592751525,0
PEGDA01TPO000SiNP_Sam01_S1_P__GrID048_LOC_RC010021-5.00x5.00-Modulus_Backward-251030-CRO_d7300cdb.tiff,raw_three_sigma,56362164.746117756,16183960.240601066,252263,kPa,57732967.52501184,26725840.437856298,253822,-1370802.7788940817,-10541880.197255231,-1559
PEGDA01TPO000SiNP_Sam01_S1_P__GrID049_LOC_RC011001-5.00x5.00-Modulus_Backward-251030-CRO_d87f86f9.tiff,gwy_ops_py_stats,532387621.7580206,71454291.91110222,257268,kPa,533483941.1158724,77761231.78383562,257268,-1096319.3578518033,-6306939.872733399,0
PEGDA01TPO000SiNP_Sam01_S1_P__GrID049_LOC_RC011001-5.00x5.00-Modulus_Backward-251030-CRO_d87f86f9.tiff,raw_chauvenet,532387621.7580206,71454291.91110222,257268,kPa,533483941.1158724,77761231.78383562,257268,-1096319.3578518033,-6306939.872733399,0
PEGDA01TPO000SiNP_Sam01_S1_P__GrID049_LOC_RC011001-5.00x5.00-Modulus_Backward-251030-CRO_d87f86f9.tiff,raw_minmax,532387621.7580206,71454291.91110222,257268,kPa,533483941.1158724,77761231.78383562,257268,-1096319.3578518033,-6306939.872733399,0
PEGDA01TPO000SiNP_Sam01_S1_P__GrID049_LOC_RC011001-5.00x5.00-Modulus_Backward-251030-CRO_d87f86f9.tiff,raw_three_sigma,532387621.7580206,71454291.91110222,257268,kPa,533483941.1158724,77761231.78383562,257268,-1096319.3578518033,-6306939.872733399,0
PEGDA01TPO000SiNP_Sam01_S1_P__GrID050_LOC_RC011002-5.00x5.00-Modulus_Backward-251031-CRO_dc9866b7.tiff,gwy_ops_py_stats,527835598.62036383,74830662.04283535,256840,kPa,529267042.08059466,86605057.44227237,256840,-1431443.4602308273,-11774395.39943701,0
PEGDA01TPO000SiNP_Sam01_S1_P__GrID050_LOC_RC011002-5.00x5.00-Modulus_Backward-251031-CRO_dc9866b7.tiff,raw_chauvenet,527835598.62036383,74830662.04283535,256840,kPa,529267042.08059466,86605057.44227237,256840,-1431443.4602308273,-11774395.39943701,0
PEGDA01TPO000SiNP_Sam01_S1_P__GrID050_LOC_RC011002-5.00x5.00-Modulus_Backward-251031-CRO_dc9866b7.tiff,raw_minmax,527835598.62036383,74830662.04283535,256840,kPa,529267042.08059466,86605057.44227237,256840,-1431443.4602308273,-11774395.39943701,0
PEGDA01TPO000SiNP_Sam01_S1_P__GrID050_LOC_RC011002-5.00x5.00-Modulus_Backward-251031-CRO_dc9866b7.tiff,raw_three_sigma,527835598.62036383,74830662.04283535,256840,kPa,529267042.08059466,86605057.44227237,256840,-1431443.4602308273,-11774395.39943701,0
PEGDA01TPO000SiNP_Sam01_S1_P__GrID051_LOC_RC011006-5.00x5.00-Modulus_Backward-251031-CRO_49ccf70c.tiff,gwy_ops_py_stats,34377372.78372911,12028005.836594425,260603,kPa,34377372.783729106,12028005.836594107,260603,7.450580596923828e-09,3.1851232051849365e-07,0
PEGDA01TPO000SiNP_Sam01_S1_P__GrID051_LOC_RC011006-5.00x5.00-Modulus_Backward-251031-CRO_49ccf70c.tiff,raw_chauvenet,33644376.0182693,7112274.381668843,258755,kPa,34377372.783729106,12028005.836594107,260603,-732996.7654598057,-4915731.454925263,-1848
PEGDA01TPO000SiNP_Sam01_S1_P__GrID051_LOC_RC011006-5.00x5.00-Modulus_Backward-251031-CRO_49ccf70c.tiff,raw_minmax,34377372.78372911,12028005.836594425,260603,kPa,34377372.783729106,12028005.836594107,260603,7.450580596923828e-09,3.1851232051849365e-07,0
PEGDA01TPO000SiNP_Sam01_S1_P__GrID051_LOC_RC011006-5.00x5.00-Modulus_Backward-251031-CRO_49ccf70c.tiff,raw_three_sigma,33310261.022534877,5879233.019627003,256959,kPa,34377372.783729106,12028005.836594107,260603,-1067111.7611942291,-6148772.816967104,-3644
PEGDA01TPO000SiNP_Sam01_S1_P__GrID052_LOC_RC011010-5.00x5.00-Modulus_Backward-251031-CRO_685b799b.tiff,gwy_ops_py_stats,209945123.54650772,50235262.07360867,244387,kPa,210468731.13082677,57700890.2085223,244387,-523607.5843190551,-7465628.134913631,0
PEGDA01TPO000SiNP_Sam01_S1_P__GrID052_LOC_RC011010-5.00x5.00-Modulus_Backward-251031-CRO_685b799b.tiff,raw_chauvenet,209945123.54650772,50235262.07360867,244387,kPa,210468731.13082677,57700890.2085223,244387,-523607.5843190551,-7465628.134913631,0
PEGDA01TPO000SiNP_Sam01_S1_P__GrID052_LOC_RC011010-5.00x5.00-Modulus_Backward-251031-CRO_685b799b.tiff,raw_minmax,209945123.54650772,50235262.07360867,244387,kPa,210468731.13082677,57700890.2085223,244387,-523607.5843190551,-7465628.134913631,0
PEGDA01TPO000SiNP_Sam01_S1_P__GrID052_LOC_RC011010-5.00x5.00-Modulus_Backward-251031-CRO_685b799b.tiff,raw_three_sigma,209945123.54650772,50235262.07360867,244387,kPa,210468731.13082677,57700890.2085223,244387,-523607.5843190551,-7465628.134913631,0
PEGDA01TPO000SiNP_Sam01_S1_P__GrID053_LOC_RC011011-5.00x5.00-Modulus_Backward-251031-CRO_455aa989.tiff,gwy_ops_py_stats,143140396.9667018,45429885.23759165,243956,kPa,143670225.40561748,56038228.35864846,243956,-529828.4389156699,-10608343.12105681,0
PEGDA01TPO000SiNP_Sam01_S1_P__GrID053_LOC_RC011011-5.00x5.00-Modulus_Backward-251031-CRO_455aa989.tiff,raw_chauvenet,143140396.9667018,45429885.23759165,243956,kPa,143670225.40561748,56038228.35864846,243956,-529828.4389156699,-10608343.12105681,0
PEGDA01TPO000SiNP_Sam01_S1_P__GrID053_LOC_RC011011-5.00x5.00-Modulus_Backward-251031-CRO_455aa989.tiff,raw_minmax,143140396.9667018,45429885.23759165,243956,kPa,143670225.40561748,56038228.35864846,243956,-529828.4389156699,-10608343.12105681,0
PEGDA01TPO000SiNP_Sam01_S1_P__GrID053_LOC_RC011011-5.00x5.00-Modulus_Backward-251031-CRO_455aa989.tiff,raw_three_sigma,143140396.9667018,45429885.23759165,243956,kPa,143670225.40561748,56038228.35864846,243956,-529828.4389156699,-10608343.12105681,0
PEGDA01TPO000SiNP_Sam01_S1_P__GrID054_LOC_RC011012-5.00x5.00-Modulus_Backward-251031-CRO_dcea5ca1.tiff,gwy_ops_py_stats,113928139.18213643,53886051.77494387,246465,kPa,115048998.78465584,69974910.74244422,246465,-1120859.6025194079,-16088858.967500344,0
PEGDA01TPO000SiNP_Sam01_S1_P__GrID054_LOC_RC011012-5.00x5.00-Modulus_Backward-251031-CRO_dcea5ca1.tiff,raw_chauvenet,113871537.03574342,53427896.91439634,246449,kPa,115048998.78465584,69974910.74244422,246465,-1177461.7489124238,-16547013.828047879,-16
PEGDA01TPO000SiNP_Sam01_S1_P__GrID054_LOC_RC011012-5.00x5.00-Modulus_Backward-251031-CRO_dcea5ca1.tiff,raw_minmax,113928139.18213643,53886051.77494387,246465,kPa,115048998.78465584,69974910.74244422,246465,-1120859.6025194079,-16088858.967500344,0
PEGDA01TPO000SiNP_Sam01_S1_P__GrID054_LOC_RC011012-5.00x5.00-Modulus_Backward-251031-CRO_dcea5ca1.tiff,raw_three_sigma,113130464.31465532,48631783.9466956,246170,kPa,115048998.78465584,69974910.74244422,246465,-1918534.4700005203,-21343126.795748614,-295
PEGDA01TPO000SiNP_Sam01_S1_P__GrID055_LOC_RC011016-5.00x5.00-Modulus_Backward-251031-CRO_7b1d54b1.tiff,gwy_ops_py_stats,33518615.09320323,9166026.128572986,262144,kPa,33518615.09320387,9166026.128572993,262144,-6.370246410369873e-07,-7.450580596923828e-09,0
PEGDA01TPO000SiNP_Sam01_S1_P__GrID055_LOC_RC011016-5.00x5.00-Modulus_Backward-251031-CRO_7b1d54b1.tiff,raw_chauvenet,32976953.45798428,5801433.7279468225,260155,kPa,33518615.09320387,9166026.128572993,262144,-541661.6352195889,-3364592.4006261704,-1989
PEGDA01TPO000SiNP_Sam01_S1_P__GrID055_LOC_RC011016-5.00x5.00-Modulus_Backward-251031-CRO_7b1d54b1.tiff,raw_minmax,33518615.09320323,9166026.128572986,262144,kPa,33518615.09320387,9166026.128572993,262144,-6.370246410369873e-07,-7.450580596923828e-09,0
PEGDA01TPO000SiNP_Sam01_S1_P__GrID055_LOC_RC011016-5.00x5.00-Modulus_Backward-251031-CRO_7b1d54b1.tiff,raw_three_sigma,32664869.32457887,4745672.5102193635,257900,kPa,33518615.09320387,9166026.128572993,262144,-853745.7686249986,-4420353.6183536295,-4244
PEGDA01TPO000SiNP_Sam01_S1_P__GrID056_LOC_RC011020-5.00x5.00-Modulus_Backward-251031-CRO_94169c24.tiff,gwy_ops_py_stats,48007008.44956542,31129214.144029118,251807,kPa,48171594.15889759,34999741.06117408,251807,-164585.70933217555,-3870526.9171449617,0
PEGDA01TPO000SiNP_Sam01_S1_P__GrID056_LOC_RC011020-5.00x5.00-Modulus_Backward-251031-CRO_94169c24.tiff,raw_chauvenet,46448784.96828811,19450253.70357052,250595,kPa,48171594.15889759,34999741.06117408,251807,-1722809.190609485,-15549487.357603561,-1212
PEGDA01TPO000SiNP_Sam01_S1_P__GrID056_LOC_RC011020-5.00x5.00-Modulus_Backward-251031-CRO_94169c24.tiff,raw_minmax,48007008.44956542,31129214.144029118,251807,kPa,48171594.15889759,34999741.06117408,251807,-164585.70933217555,-3870526.9171449617,0
PEGDA01TPO000SiNP_Sam01_S1_P__GrID056_LOC_RC011020-5.00x5.00-Modulus_Backward-251031-CRO_94169c24.tiff,raw_three_sigma,45598391.70616827,15442167.649690617,249292,kPa,48171594.15889759,34999741.06117408,251807,-2573202.452729322,-19557573.411483463,-2515
PEGDA01TPO000SiNP_Sam01_S1_P__GrID057_LOC_RC011021-5.00x5.00-Modulus_Backward-251031-CRO_75498239.tiff,gwy_ops_py_stats,46648307.404417045,15464711.05676605,258612,kPa,46654063.85052519,15739310.793996897,258612,-5756.446108147502,-274599.73723084666,0
PEGDA01TPO000SiNP_Sam01_S1_P__GrID057_LOC_RC011021-5.00x5.00-Modulus_Backward-251031-CRO_75498239.tiff,raw_chauvenet,46308844.334414035,12178430.403805576,258208,kPa,46654063.85052519,15739310.793996897,258612,-345219.51611115783,-3560880.3901913203,-404
PEGDA01TPO000SiNP_Sam01_S1_P__GrID057_LOC_RC011021-5.00x5.00-Modulus_Backward-251031-CRO_75498239.tiff,raw_minmax,46648307.404417045,15464711.05676605,258612,kPa,46654063.85052519,15739310.793996897,258612,-5756.446108147502,-274599.73723084666,0
PEGDA01TPO000SiNP_Sam01_S1_P__GrID057_LOC_RC011021-5.00x5.00-Modulus_Backward-251031-CRO_75498239.tiff,raw_three_sigma,46051576.72105933,11002304.574816868,257578,kPa,46654063.85052519,15739310.793996897,258612,-602487.1294658631,-4737006.219180029,-1034
PEGDA01TPO000SiNP_Sam01_S1_P__GrID058_LOC_RC012001-5.00x5.00-Modulus_Backward-251031-CRO_ce88c88f.tiff,gwy_ops_py_stats,289715884.51894635,43982328.73079575,255923,kPa,290145566.6802459,59435878.50581791,255923,-429682.1612995267,-15453549.775022164,0
PEGDA01TPO000SiNP_Sam01_S1_P__GrID058_LOC_RC012001-5.00x5.00-Modulus_Backward-251031-CRO_ce88c88f.tiff,raw_chauvenet,289715884.51894635,43982328.73079575,255923,kPa,290145566.6802459,59435878.50581791,255923,-429682.1612995267,-15453549.775022164,0
PEGDA01TPO000SiNP_Sam01_S1_P__GrID058_LOC_RC012001-5.00x5.00-Modulus_Backward-251031-CRO_ce88c88f.tiff,raw_minmax,289715884.51894635,43982328.73079575,255923,kPa,290145566.6802459,59435878.50581791,255923,-429682.1612995267,-15453549.775022164,0
PEGDA01TPO000SiNP_Sam01_S1_P__GrID058_LOC_RC012001-5.00x5.00-Modulus_Backward-251031-CRO_ce88c88f.tiff,raw_three_sigma,289715884.51894635,43982328.73079575,255923,kPa,290145566.6802459,59435878.50581791,255923,-429682.1612995267,-15453549.775022164,0
PEGDA01TPO000SiNP_Sam01_S1_P__GrID059_LOC_RC012002-5.00x5.00-Modulus_Backward-251031-CRO_2e458130.tiff,gwy_ops_py_stats,37163774.0553832,15322862.96819254,259661,kPa,37172389.283679,15640004.973021716,259661,-8615.22829580307,-317142.00482917577,0
PEGDA01TPO000SiNP_Sam01_S1_P__GrID059_LOC_RC012002-5.00x5.00-Modulus_Backward-251031-CRO_2e458130.tiff,raw_chauvenet,36580816.465980165,7627141.753504697,258869,kPa,37172389.283679,15640004.973021716,259661,-591572.8176988363,-8012863.219517019,-792
PEGDA01TPO000SiNP_Sam01_S1_P__GrID059_LOC_RC012002-5.00x5.00-Modulus_Backward-251031-CRO_2e458130.tiff,raw_minmax,37163774.0553832,15322862.96819254,259661,kPa,37172389.283679,15640004.973021716,259661,-8615.22829580307,-317142.00482917577,0
PEGDA01TPO000SiNP_Sam01_S1_P__GrID059_LOC_RC012002-5.00x5.00-Modulus_Backward-251031-CRO_2e458130.tiff,raw_three_sigma,36378036.04410803,6756261.644647407,258017,kPa,37172389.283679,15640004.973021716,259661,-794353.2395709679,-8883743.328374308,-1644
PEGDA01TPO000SiNP_Sam01_S1_P__GrID060_LOC_RC012006-5.00x5.00-Modulus_Backward-251031-CRO_10276a16.tiff,gwy_ops_py_stats,290811106.8938819,88718064.27762432,247805,kPa,294747471.6144467,115827737.89313507,247805,-3936364.7205647826,-27109673.615510747,0
PEGDA01TPO000SiNP_Sam01_S1_P__GrID060_LOC_RC012006-5.00x5.00-Modulus_Backward-251031-CRO_10276a16.tiff,raw_chauvenet,290811106.8938819,88718064.27762432,247805,kPa,294747471.6144467,115827737.89313507,247805,-3936364.7205647826,-27109673.615510747,0
PEGDA01TPO000SiNP_Sam01_S1_P__GrID060_LOC_RC012006-5.00x5.00-Modulus_Backward-251031-CRO_10276a16.tiff,raw_minmax,290811106.8938819,88718064.27762432,247805,kPa,294747471.6144467,115827737.89313507,247805,-3936364.7205647826,-27109673.615510747,0
PEGDA01TPO000SiNP_Sam01_S1_P__GrID060_LOC_RC012006-5.00x5.00-Modulus_Backward-251031-CRO_10276a16.tiff,raw_three_sigma,290811106.8938819,88718064.27762432,247805,kPa,294747471.6144467,115827737.89313507,247805,-3936364.7205647826,-27109673.615510747,0
PEGDA01TPO000SiNP_Sam01_S1_P__GrID061_LOC_RC012010-5.00x5.00-Modulus_Backward-251031-CRO_300a166c.tiff,gwy_ops_py_stats,833258849.3266572,117103224.12221862,254370,kPa,841726449.7363061,132719808.07632317,254370,-8467600.409648895,-15616583.954104543,0
PEGDA01TPO000SiNP_Sam01_S1_P__GrID061_LOC_RC012010-5.00x5.00-Modulus_Backward-251031-CRO_300a166c.tiff,raw_chauvenet,836125476.3006223,107914060.28999335,253381,kPa,841726449.7363061,132719808.07632317,254370,-5600973.435683727,-24805747.78632982,-989
PEGDA01TPO000SiNP_Sam01_S1_P__GrID061_LOC_RC012010-5.00x5.00-Modulus_Backward-251031-CRO_300a166c.tiff,raw_minmax,833258849.3266572,117103224.12221862,254370,kPa,841726449.7363061,132719808.07632317,254370,-8467600.409648895,-15616583.954104543,0
PEGDA01TPO000SiNP_Sam01_S1_P__GrID061_LOC_RC012010-5.00x5.00-Modulus_Backward-251031-CRO_300a166c.tiff,raw_three_sigma,844696582.314022,83535622.30153558,249473,kPa,841726449.7363061,132719808.07632317,254370,2970132.5777158737,-49184185.77478759,-4897
PEGDA01TPO000SiNP_Sam01_S1_P__GrID062_LOC_RC012011-5.00x5.00-Modulus_Backward-251031-CRO_70589138.tiff,gwy_ops_py_stats,143208769.97496876,46377726.19158133,253692,kPa,151864516.62922937,299475513.72799194,253692,-8655746.654260606,-253097787.5364106,0
PEGDA01TPO000SiNP_Sam01_S1_P__GrID062_LOC_RC012011-5.00x5.00-Modulus_Backward-251031-CRO_70589138.tiff,raw_chauvenet,143208769.97496876,46377726.19158133,253692,kPa,151864516.62922937,299475513.72799194,253692,-8655746.654260606,-253097787.5364106,0
PEGDA01TPO000SiNP_Sam01_S1_P__GrID062_LOC_RC012011-5.00x5.00-Modulus_Backward-251031-CRO_70589138.tiff,raw_minmax,143208769.97496876,46377726.19158133,253692,kPa,151864516.62922937,299475513.72799194,253692,-8655746.654260606,-253097787.5364106,0
PEGDA01TPO000SiNP_Sam01_S1_P__GrID062_LOC_RC012011-5.00x5.00-Modulus_Backward-251031-CRO_70589138.tiff,raw_three_sigma,143208769.97496876,46377726.19158133,253692,kPa,151864516.62922937,299475513.72799194,253692,-8655746.654260606,-253097787.5364106,0
PEGDA01TPO000SiNP_Sam01_S1_P__GrID063_LOC_RC012012-5.00x5.00-Modulus_Backward-251101-CRO_3ea84ce5.tiff,gwy_ops_py_stats,54235234.309747346,32446241.481541365,246604,kPa,54490189.59952243,37704372.411695056,246604,-254955.28977508098,-5258130.93015369,0
PEGDA01TPO000SiNP_Sam01_S1_P__GrID063_LOC_RC012012-5.00x5.00-Modulus_Backward-251101-CRO_3ea84ce5.tiff,raw_chauvenet,53220497.54729601,24840647.906510178,245949,kPa,54490189.59952243,37704372.411695056,246604,-1269692.0522264168,-12863724.505184878,-655
PEGDA01TPO000SiNP_Sam01_S1_P__GrID063_LOC_RC012012-5.00x5.00-Modulus_Backward-251101-CRO_3ea84ce5.tiff,raw_minmax,54235234.309747346,32446241.481541365,246604,kPa,54490189.59952243,37704372.411695056,246604,-254955.28977508098,-5258130.93015369,0
PEGDA01TPO000SiNP_Sam01_S1_P__GrID063_LOC_RC012012-5.00x5.00-Modulus_Backward-251101-CRO_3ea84ce5.tiff,raw_three_sigma,52524717.834247746,22028618.089795765,245043,kPa,54490189.59952243,37704372.411695056,246604,-1965471.7652746812,-15675754.321899291,-1561
PEGDA01TPO000SiNP_Sam01_S1_P__GrID064_LOC_RC012016-5.00x5.00-Modulus_Backward-251101-CRO_f392dff8.tiff,gwy_ops_py_stats,267486342.37241703,84874173.54470636,242673,kPa,276094989.9848089,160523990.29444107,242673,-8608647.61239189,-75649816.74973471,0
PEGDA01TPO000SiNP_Sam01_S1_P__GrID064_LOC_RC012016-5.00x5.00-Modulus_Backward-251101-CRO_f392dff8.tiff,raw_chauvenet,267486342.37241703,84874173.54470636,242673,kPa,276094989.9848089,160523990.29444107,242673,-8608647.61239189,-75649816.74973471,0
PEGDA01TPO000SiNP_Sam01_S1_P__GrID064_LOC_RC012016-5.00x5.00-Modulus_Backward-251101-CRO_f392dff8.tiff,raw_minmax,267486342.37241703,84874173.54470636,242673,kPa,276094989.9848089,160523990.29444107,242673,-8608647.61239189,-75649816.74973471,0
PEGDA01TPO000SiNP_Sam01_S1_P__GrID064_LOC_RC012016-5.00x5.00-Modulus_Backward-251101-CRO_f392dff8.tiff,raw_three_sigma,267486342.37241703,84874173.54470636,242673,kPa,276094989.9848089,160523990.29444107,242673,-8608647.61239189,-75649816.74973471,0
PEGDA01TPO000SiNP_Sam01_S1_P__GrID065_LOC_RC012020-5.00x5.00-Modulus_Backward-251101-CRO_0a7fad5a.tiff,gwy_ops_py_stats,193483105.657585,56938760.38607073,246289,kPa,194120361.04045177,66319567.506381415,246289,-637255.38286677,-9380807.120310687,0
PEGDA01TPO000SiNP_Sam01_S1_P__GrID065_LOC_RC012020-5.00x5.00-Modulus_Backward-251101-CRO_0a7fad5a.tiff,raw_chauvenet,193197298.72572634,55164207.241495445,246188,kPa,194120361.04045177,66319567.506381415,246289,-923062.3147254288,-11155360.26488597,-101
PEGDA01TPO000SiNP_Sam01_S1_P__GrID065_LOC_RC012020-5.00x5.00-Modulus_Backward-251101-CRO_0a7fad5a.tiff,raw_minmax,193483105.657585,56938760.38607073,246289,kPa,194120361.04045177,66319567.506381415,246289,-637255.38286677,-9380807.120310687,0
PEGDA01TPO000SiNP_Sam01_S1_P__GrID065_LOC_RC012020-5.00x5.00-Modulus_Backward-251101-CRO_0a7fad5a.tiff,raw_three_sigma,192230822.09766412,50942205.46965873,245673,kPa,194120361.04045177,66319567.506381415,246289,-1889538.9427876472,-15377362.036722682,-616
PEGDA01TPO000SiNP_Sam01_S1_P__GrID066_LOC_RC012021-5.00x5.00-Modulus_Backward-251101-CRO_db24f799.tiff,gwy_ops_py_stats,,,0,kPa,,,0,,,0
PEGDA01TPO000SiNP_Sam01_S1_P__GrID066_LOC_RC012021-5.00x5.00-Modulus_Backward-251101-CRO_db24f799.tiff,raw_chauvenet,,,0,kPa,,,0,,,0
PEGDA01TPO000SiNP_Sam01_S1_P__GrID066_LOC_RC012021-5.00x5.00-Modulus_Backward-251101-CRO_db24f799.tiff,raw_minmax,,,0,kPa,,,0,,,0
PEGDA01TPO000SiNP_Sam01_S1_P__GrID066_LOC_RC012021-5.00x5.00-Modulus_Backward-251101-CRO_db24f799.tiff,raw_three_sigma,,,0,kPa,,,0,,,0
PEGDA01TPO000SiNP_Sam01_S1_P__GrID067_LOC_RC014003-5.00x5.00-Modulus_Backward-251101-CRO_7075b21b.tiff,gwy_ops_py_stats,723495051.0309051,105368808.31870915,252218,kPa,732169072.9078882,146389489.769154,252218,-8674021.876983047,-41020681.45044486,0
PEGDA01TPO000SiNP_Sam01_S1_P__GrID067_LOC_RC014003-5.00x5.00-Modulus_Backward-251101-CRO_7075b21b.tiff,raw_chauvenet,723495051.0309051,105368808.31870915,252218,kPa,732169072.9078882,146389489.769154,252218,-8674021.876983047,-41020681.45044486,0
PEGDA01TPO000SiNP_Sam01_S1_P__GrID067_LOC_RC014003-5.00x5.00-Modulus_Backward-251101-CRO_7075b21b.tiff,raw_minmax,723495051.0309051,105368808.31870915,252218,kPa,732169072.9078882,146389489.769154,252218,-8674021.876983047,-41020681.45044486,0
PEGDA01TPO000SiNP_Sam01_S1_P__GrID067_LOC_RC014003-5.00x5.00-Modulus_Backward-251101-CRO_7075b21b.tiff,raw_three_sigma,723495051.0309051,105368808.31870915,252218,kPa,732169072.9078882,146389489.769154,252218,-8674021.876983047,-41020681.45044486,0
PEGDA01TPO000SiNP_Sam01_S1_P__GrID068_LOC_RC014008-5.00x5.00-Modulus_Backward-251101-CRO_c3cea234.tiff,gwy_ops_py_stats,128834638.44523032,36804026.604670584,255716,kPa,129141927.59079343,44334321.555889994,255716,-307289.1455631107,-7530294.95121941,0
PEGDA01TPO000SiNP_Sam01_S1_P__GrID068_LOC_RC014008-5.00x5.00-Modulus_Backward-251101-CRO_c3cea234.tiff,raw_chauvenet,128451922.96972416,33482513.387051165,255550,kPa,129141927.59079343,44334321.555889994,255716,-690004.6210692674,-10851808.168838829,-166
PEGDA01TPO000SiNP_Sam01_S1_P__GrID068_LOC_RC014008-5.00x5.00-Modulus_Backward-251101-CRO_c3cea234.tiff,raw_minmax,128834638.44523032,36804026.604670584,255716,kPa,129141927.59079343,44334321.555889994,255716,-307289.1455631107,-7530294.95121941,0
PEGDA01TPO000SiNP_Sam01_S1_P__GrID068_LOC_RC014008-5.00x5.00-Modulus_Backward-251101-CRO_c3cea234.tiff,raw_three_sigma,127710529.176889,29515438.89956941,254984,kPa,129141927.59079343,44334321.555889994,255716,-1431398.4139044285,-14818882.656320583,-732
PEGDA01TPO000SiNP_Sam01_S1_P__GrID069_LOC_RC014014-5.00x5.00-Modulus_Backward-251101-CRO_d47b1701.tiff,gwy_ops_py_stats,38349406.62895708,15196283.529130427,260584,kPa,38353537.93417353,15341894.014940167,260584,-4131.3052164539695,-145610.48580973968,0
PEGDA01TPO000SiNP_Sam01_S1_P__GrID069_LOC_RC014014-5.00x5.00-Modulus_Backward-251101-CRO_d47b1701.tiff,raw_chauvenet,37748818.413433254,8357214.519566653,259627,kPa,38353537.93417353,15341894.014940167,260584,-604719.5207402781,-6984679.495373514,-957
PEGDA01TPO000SiNP_Sam01_S1_P__GrID069_LOC_RC014014-5.00x5.00-Modulus_Backward-251101-CRO_d47b1701.tiff,raw_minmax,38349406.62895708,15196283.529130427,260584,kPa,38353537.93417353,15341894.014940167,260584,-4131.3052164539695,-145610.48580973968,0
PEGDA01TPO000SiNP_Sam01_S1_P__GrID069_LOC_RC014014-5.00x5.00-Modulus_Backward-251101-CRO_d47b1701.tiff,raw_three_sigma,37444475.86718615,7175510.257673444,258320,kPa,38353537.93417353,15341894.014940167,260584,-909062.0669873804,-8166383.757266723,-2264
PEGDA01TPO000SiNP_Sam01_S1_P__GrID070_LOC_RC014019-5.00x5.00-Modulus_Backward-251101-CRO_3965c473.tiff,gwy_ops_py_stats,78590970.7805967,44374883.563844286,248279,kPa,79552930.18723205,56789529.451388806,248279,-961959.406635344,-12414645.88754452,0
PEGDA01TPO000SiNP_Sam01_S1_P__GrID070_LOC_RC014019-5.00x5.00-Modulus_Backward-251101-CRO_3965c473.tiff,raw_chauvenet,78074510.45331456,39495616.95126901,248116,kPa,79552930.18723205,56789529.451388806,248279,-1478419.7339174896,-17293912.500119798,-163
PEGDA01TPO000SiNP_Sam01_S1_P__GrID070_LOC_RC014019-5.00x5.00-Modulus_Backward-251101-CRO_3965c473.tiff,raw_minmax,78590970.7805967,44374883.563844286,248279,kPa,79552930.18723205,56789529.451388806,248279,-961959.406635344,-12414645.88754452,0
PEGDA01TPO000SiNP_Sam01_S1_P__GrID070_LOC_RC014019-5.00x5.00-Modulus_Backward-251101-CRO_3965c473.tiff,raw_three_sigma,77312653.45348346,34294823.73357436,247736,kPa,79552930.18723205,56789529.451388806,248279,-2240276.733748585,-22494705.717814445,-543
PEGDA01TPO000SiNP_Sam01_S1_P__GrID071_LOC_RC016001-5.00x5.00-Modulus_Backward-251101-CRO_fff4ad04.tiff,gwy_ops_py_stats,68597441.59107397,38710681.3829412,250729,kPa,69157821.57716359,47105793.95992785,250729,-560379.986089617,-8395112.576986648,0
PEGDA01TPO000SiNP_Sam01_S1_P__GrID071_LOC_RC016001-5.00x5.00-Modulus_Backward-251101-CRO_fff4ad04.tiff,raw_chauvenet,68070760.20711449,33644214.030035906,250534,kPa,69157821.57716359,47105793.95992785,250729,-1087061.370049104,-13461579.929891944,-195
PEGDA01TPO000SiNP_Sam01_S1_P__GrID071_LOC_RC016001-5.00x5.00-Modulus_Backward-251101-CRO_fff4ad04.tiff,raw_minmax,68597441.59107397,38710681.3829412,250729,kPa,69157821.57716359,47105793.95992785,250729,-560379.986089617,-8395112.576986648,0
PEGDA01TPO000SiNP_Sam01_S1_P__GrID071_LOC_RC016001-5.00x5.00-Modulus_Backward-251101-CRO_fff4ad04.tiff,raw_three_sigma,67337411.06776689,28989129.917566918,250067,kPa,69157821.57716359,47105793.95992785,250729,-1820410.509396702,-18116664.04236093,-662
